Site,Year,Day,Month,Hour,Minutes,Value,Prediction,Band,NO_Threshold,City_London_Site
CT6,2019,20,2,13,30,64.0,106.0,Low,0-200,Walbrook Wharf
CT6,2019,20,2,14,30,53.3,61.0,Low,0-200,Walbrook Wharf
CT6,2019,20,2,16,30,75.1,62.0,Low,0-200,Walbrook Wharf
CT6,2019,20,2,18,30,129.2,130.0,Low,0-200,Walbrook Wharf
CT6,2019,20,2,19,0,72.1,122.0,Low,0-200,Walbrook Wharf
CT6,2019,20,2,19,30,51.5,89.0,Low,0-200,Walbrook Wharf
CT6,2019,20,2,20,0,104.3,68.0,Low,0-200,Walbrook Wharf
CT6,2019,20,2,21,0,70.8,65.0,Low,0-200,Walbrook Wharf
CT6,2019,20,2,22,30,57.5,72.0,Low,0-200,Walbrook Wharf
CT6,2019,20,2,23,30,54.1,49.0,Low,0-200,Walbrook Wharf
CT6,2019,21,2,0,30,51.7,29.0,Low,0-200,Walbrook Wharf
CT6,2019,21,2,1,30,23.5,33.0,Low,0-200,Walbrook Wharf
CT6,2019,21,2,2,30,22.9,31.0,Low,0-200,Walbrook Wharf
CT6,2019,21,2,4,30,27.0,39.0,Low,0-200,Walbrook Wharf
CT6,2019,21,2,5,0,33.1,44.0,Low,0-200,Walbrook Wharf
CT6,2019,21,2,5,30,37.1,47.0,Low,0-200,Walbrook Wharf
CT6,2019,21,2,7,30,115.0,112.0,Low,0-200,Walbrook Wharf
CT6,2019,21,2,8,30,131.39999,123.0,Low,0-200,Walbrook Wharf
CT6,2019,21,2,11,30,116.8,149.0,Low,0-200,Walbrook Wharf
CT6,2019,21,2,12,0,76.4,126.0,Low,0-200,Walbrook Wharf
CT6,2019,22,2,4,30,30.6,41.0,Low,0-200,Walbrook Wharf
CT6,2019,22,2,5,0,43.4,51.0,Low,0-200,Walbrook Wharf
CT6,2019,22,2,19,30,199.0,191.0,Low,0-200,Walbrook Wharf
CT6,2019,22,2,22,0,175.39999,141.0,Low,0-200,Walbrook Wharf
CT6,2019,23,2,3,30,67.3,64.0,Low,0-200,Walbrook Wharf
CT6,2019,23,2,4,30,65.9,77.0,Low,0-200,Walbrook Wharf
CT6,2019,23,2,6,0,111.8,96.0,Low,0-200,Walbrook Wharf
CT6,2019,23,2,7,0,159.5,147.0,Low,0-200,Walbrook Wharf
CT6,2019,23,2,10,0,223.5,196.0,Low,0-200,Walbrook Wharf
CT6,2019,23,2,12,0,264.70001,200.0,Low,0-200,Walbrook Wharf
CT6,2019,23,2,15,30,128.39999,143.0,Low,0-200,Walbrook Wharf
CT6,2019,23,2,19,0,100.8,126.0,Low,0-200,Walbrook Wharf
CT6,2019,24,2,3,0,45.5,82.0,Low,0-200,Walbrook Wharf
CT6,2019,24,2,6,0,95.9,135.0,Low,0-200,Walbrook Wharf
CT6,2019,24,2,7,0,162.7,149.0,Low,0-200,Walbrook Wharf
CT6,2019,24,2,10,0,147.8,151.0,Low,0-200,Walbrook Wharf
CT6,2019,24,2,10,30,152.5,152.0,Low,0-200,Walbrook Wharf
CT6,2019,24,2,12,0,195.89999,153.0,Low,0-200,Walbrook Wharf
CT6,2019,24,2,12,30,170.60001,172.0,Low,0-200,Walbrook Wharf
CT6,2019,24,2,13,0,193.0,169.0,Low,0-200,Walbrook Wharf
CT6,2019,24,2,15,0,105.8,149.0,Low,0-200,Walbrook Wharf
CT6,2019,24,2,18,30,159.39999,164.0,Low,0-200,Walbrook Wharf
CT6,2019,24,2,20,0,130.60001,148.0,Low,0-200,Walbrook Wharf
CT6,2019,24,2,21,30,183.5,144.0,Low,0-200,Walbrook Wharf
CT6,2019,24,2,22,30,112.4,166.0,Low,0-200,Walbrook Wharf
CT6,2019,25,2,0,30,99.7,98.0,Low,0-200,Walbrook Wharf
CT6,2019,25,2,2,0,88.6,92.0,Low,0-200,Walbrook Wharf
CT6,2019,25,2,2,30,75.1,71.0,Low,0-200,Walbrook Wharf
CT6,2019,25,2,3,0,59.0,80.0,Low,0-200,Walbrook Wharf
CT6,2019,25,2,3,30,77.1,64.0,Low,0-200,Walbrook Wharf
CT6,2019,25,2,4,0,123.3,87.0,Low,0-200,Walbrook Wharf
CT6,2019,25,2,20,0,172.10001,184.0,Low,0-200,Walbrook Wharf
CT6,2019,25,2,22,0,296.60001,190.0,Low,0-200,Walbrook Wharf
CT6,2019,26,2,5,30,203.7,160.0,Low,0-200,Walbrook Wharf
CT6,2019,26,2,20,30,235.89999,198.0,Low,0-200,Walbrook Wharf
CT6,2019,27,2,0,0,99.8,103.0,Low,0-200,Walbrook Wharf
CT6,2019,27,2,13,30,207.3,160.0,Low,0-200,Walbrook Wharf
CT6,2019,27,2,14,0,177.7,159.0,Low,0-200,Walbrook Wharf
CT6,2019,27,2,14,30,112.5,171.0,Low,0-200,Walbrook Wharf
CT6,2019,27,2,15,30,108.6,139.0,Low,0-200,Walbrook Wharf
CT6,2019,27,2,16,0,60.6,107.0,Low,0-200,Walbrook Wharf
CT6,2019,27,2,18,30,154.0,111.0,Low,0-200,Walbrook Wharf
CT6,2019,27,2,20,0,182.2,150.0,Low,0-200,Walbrook Wharf
CT6,2019,27,2,21,0,118.2,132.0,Low,0-200,Walbrook Wharf
CT6,2019,27,2,23,30,70.7,97.0,Low,0-200,Walbrook Wharf
CT6,2019,28,2,0,0,32.7,59.0,Low,0-200,Walbrook Wharf
CT6,2019,28,2,4,0,49.9,49.0,Low,0-200,Walbrook Wharf
CT6,2019,28,2,8,0,76.8,55.0,Low,0-200,Walbrook Wharf
CT6,2019,28,2,10,0,165.7,118.0,Low,0-200,Walbrook Wharf
CT6,2019,28,2,11,30,226.8,125.0,Low,0-200,Walbrook Wharf
CT6,2019,28,2,12,30,73.4,148.0,Low,0-200,Walbrook Wharf
CT6,2019,28,2,13,30,68.3,91.0,Low,0-200,Walbrook Wharf
CT6,2019,28,2,14,0,38.3,77.0,Low,0-200,Walbrook Wharf
CT6,2019,28,2,15,30,68.8,73.0,Low,0-200,Walbrook Wharf
CT6,2019,28,2,17,30,45.4,41.0,Low,0-200,Walbrook Wharf
CT6,2019,28,2,18,0,67.1,41.0,Low,0-200,Walbrook Wharf
CT6,2019,28,2,19,30,25.4,40.0,Low,0-200,Walbrook Wharf
CT6,2019,28,2,20,0,27.9,31.0,Low,0-200,Walbrook Wharf
CT6,2019,28,2,22,30,19.4,27.0,Low,0-200,Walbrook Wharf
CT6,2019,28,2,23,0,15.6,21.0,Low,0-200,Walbrook Wharf
CT6,2019,28,2,23,30,3.6,17.0,Low,0-200,Walbrook Wharf
CT6,2019,1,3,0,0,0.4,7.0,Low,0-200,Walbrook Wharf
CT6,2019,1,3,2,30,-1.2,6.0,Low,0-200,Walbrook Wharf
CT6,2019,1,3,3,30,2.1,2.0,Low,0-200,Walbrook Wharf
CT6,2019,1,3,4,30,6.0,8.0,Low,0-200,Walbrook Wharf
CT6,2019,1,3,6,0,29.4,15.0,Low,0-200,Walbrook Wharf
CT6,2019,1,3,6,30,21.2,33.0,Low,0-200,Walbrook Wharf
CT6,2019,1,3,9,0,87.8,122.0,Low,0-200,Walbrook Wharf
CT6,2019,1,3,11,0,95.4,94.0,Low,0-200,Walbrook Wharf
CT6,2019,1,3,12,0,105.8,64.0,Low,0-200,Walbrook Wharf
CT6,2019,1,3,13,0,106.2,103.0,Low,0-200,Walbrook Wharf
CT6,2019,1,3,14,30,116.0,79.0,Low,0-200,Walbrook Wharf
CT6,2019,1,3,17,0,138.89999,138.0,Low,0-200,Walbrook Wharf
CT6,2019,1,3,18,0,172.5,133.0,Low,0-200,Walbrook Wharf
CT6,2019,1,3,18,30,117.5,143.0,Low,0-200,Walbrook Wharf
CT6,2019,1,3,19,0,131.3,121.0,Low,0-200,Walbrook Wharf
CT6,2019,1,3,20,30,88.6,87.0,Low,0-200,Walbrook Wharf
CT6,2019,1,3,21,0,65.6,81.0,Low,0-200,Walbrook Wharf
CT6,2019,1,3,21,30,51.8,75.0,Low,0-200,Walbrook Wharf
CT6,2019,1,3,22,0,98.9,60.0,Low,0-200,Walbrook Wharf
CT6,2019,1,3,23,0,69.1,66.0,Low,0-200,Walbrook Wharf
CT6,2019,2,3,0,0,41.6,65.0,Low,0-200,Walbrook Wharf
CT6,2019,2,3,2,0,19.2,48.0,Low,0-200,Walbrook Wharf
CT6,2019,2,3,4,0,20.2,32.0,Low,0-200,Walbrook Wharf
CT6,2019,2,3,6,30,63.5,75.0,Low,0-200,Walbrook Wharf
CT6,2019,2,3,8,30,52.1,67.0,Low,0-200,Walbrook Wharf
CT6,2019,2,3,9,30,36.0,52.0,Low,0-200,Walbrook Wharf
CT6,2019,2,3,11,0,29.9,51.0,Low,0-200,Walbrook Wharf
CT6,2019,2,3,14,30,33.5,32.0,Low,0-200,Walbrook Wharf
CT6,2019,2,3,16,30,32.1,55.0,Low,0-200,Walbrook Wharf
CT6,2019,2,3,17,0,61.9,41.0,Low,0-200,Walbrook Wharf
CT6,2019,2,3,20,30,30.3,32.0,Low,0-200,Walbrook Wharf
CT6,2019,2,3,21,30,26.5,32.0,Low,0-200,Walbrook Wharf
CT6,2019,2,3,23,0,22.5,20.0,Low,0-200,Walbrook Wharf
CT6,2019,3,3,0,0,25.5,19.0,Low,0-200,Walbrook Wharf
CT6,2019,3,3,4,0,4.1,5.0,Low,0-200,Walbrook Wharf
CT6,2019,3,3,8,30,11.9,25.0,Low,0-200,Walbrook Wharf
CT6,2019,3,3,10,0,36.5,24.0,Low,0-200,Walbrook Wharf
CT6,2019,3,3,12,0,35.4,36.0,Low,0-200,Walbrook Wharf
CT6,2019,3,3,13,0,40.7,44.0,Low,0-200,Walbrook Wharf
CT6,2019,3,3,13,30,43.5,41.0,Low,0-200,Walbrook Wharf
CT6,2019,3,3,16,0,48.0,43.0,Low,0-200,Walbrook Wharf
CT6,2019,3,3,17,30,28.4,45.0,Low,0-200,Walbrook Wharf
CT6,2019,3,3,19,30,15.5,29.0,Low,0-200,Walbrook Wharf
CT6,2019,3,3,23,30,6.2,11.0,Low,0-200,Walbrook Wharf
CT6,2019,4,3,1,30,5.0,10.0,Low,0-200,Walbrook Wharf
CT6,2019,4,3,2,30,-0.6,2.0,Low,0-200,Walbrook Wharf
CT6,2019,4,3,4,0,2.4,5.0,Low,0-200,Walbrook Wharf
CT6,2019,4,3,4,30,4.4,5.0,Low,0-200,Walbrook Wharf
CT6,2019,4,3,5,0,1.3,9.0,Low,0-200,Walbrook Wharf
CT6,2019,4,3,6,30,61.0,57.0,Low,0-200,Walbrook Wharf
CT6,2019,4,3,7,30,35.0,78.0,Low,0-200,Walbrook Wharf
CT6,2019,4,3,9,0,72.5,49.0,Low,0-200,Walbrook Wharf
CT6,2019,4,3,10,30,97.5,56.0,Low,0-200,Walbrook Wharf
CT6,2019,4,3,12,30,37.5,64.0,Low,0-200,Walbrook Wharf
CT6,2019,4,3,13,30,46.7,50.0,Low,0-200,Walbrook Wharf
CT6,2019,4,3,17,0,20.6,46.0,Low,0-200,Walbrook Wharf
CT6,2019,4,3,19,0,34.3,42.0,Low,0-200,Walbrook Wharf
CT6,2019,4,3,19,30,35.6,39.0,Low,0-200,Walbrook Wharf
CT6,2019,4,3,20,0,19.6,37.0,Low,0-200,Walbrook Wharf
CT6,2019,4,3,20,30,23.1,28.0,Low,0-200,Walbrook Wharf
CT6,2019,4,3,21,0,19.4,25.0,Low,0-200,Walbrook Wharf
CT6,2019,4,3,22,30,27.5,40.0,Low,0-200,Walbrook Wharf
CT6,2019,5,3,0,30,3.2,7.0,Low,0-200,Walbrook Wharf
CT6,2019,5,3,2,0,5.8,6.0,Low,0-200,Walbrook Wharf
CT6,2019,5,3,4,0,7.6,15.0,Low,0-200,Walbrook Wharf
CT6,2019,5,3,4,30,17.9,10.0,Low,0-200,Walbrook Wharf
CT6,2019,5,3,5,30,35.8,53.0,Low,0-200,Walbrook Wharf
CT6,2019,5,3,6,0,70.7,62.0,Low,0-200,Walbrook Wharf
CT6,2019,5,3,8,0,79.8,148.0,Low,0-200,Walbrook Wharf
CT6,2019,5,3,11,30,73.3,100.0,Low,0-200,Walbrook Wharf
CT6,2019,5,3,14,30,57.2,73.0,Low,0-200,Walbrook Wharf
CT6,2019,5,3,16,0,92.8,95.0,Low,0-200,Walbrook Wharf
CT6,2019,5,3,19,0,108.6,106.0,Low,0-200,Walbrook Wharf
CT6,2019,5,3,21,0,67.7,54.0,Low,0-200,Walbrook Wharf
CT6,2019,5,3,21,30,74.5,56.0,Low,0-200,Walbrook Wharf
CT6,2019,5,3,22,30,62.6,55.0,Low,0-200,Walbrook Wharf
CT6,2019,6,3,0,0,22.3,44.0,Low,0-200,Walbrook Wharf
CT6,2019,6,3,1,30,7.4,28.0,Low,0-200,Walbrook Wharf
CT6,2019,6,3,2,30,10.1,11.0,Low,0-200,Walbrook Wharf
CT6,2019,6,3,3,30,6.0,13.0,Low,0-200,Walbrook Wharf
CT6,2019,6,3,4,30,21.5,16.0,Low,0-200,Walbrook Wharf
CT6,2019,6,3,7,0,134.60001,131.0,Low,0-200,Walbrook Wharf
CT6,2019,6,3,7,30,135.0,152.0,Low,0-200,Walbrook Wharf
CT6,2019,6,3,8,0,143.8,156.0,Low,0-200,Walbrook Wharf
CT6,2019,6,3,8,30,220.3,168.0,Low,0-200,Walbrook Wharf
CT6,2019,6,3,9,0,193.60001,177.0,Low,0-200,Walbrook Wharf
CT6,2019,6,3,9,30,260.0,187.0,Low,0-200,Walbrook Wharf
CT6,2019,6,3,11,30,119.1,144.0,Low,0-200,Walbrook Wharf
CT6,2019,6,3,12,30,109.3,116.0,Low,0-200,Walbrook Wharf
CT6,2019,6,3,13,30,107.8,105.0,Low,0-200,Walbrook Wharf
CT6,2019,6,3,14,0,126.1,106.0,Low,0-200,Walbrook Wharf
CT6,2019,6,3,17,0,76.8,114.0,Low,0-200,Walbrook Wharf
CT6,2019,6,3,17,30,115.4,86.0,Low,0-200,Walbrook Wharf
CT6,2019,6,3,21,0,33.9,41.0,Low,0-200,Walbrook Wharf
CT6,2019,6,3,22,0,10.5,36.0,Low,0-200,Walbrook Wharf
CT6,2019,6,3,22,30,23.3,20.0,Low,0-200,Walbrook Wharf
CT6,2019,6,3,23,30,17.3,21.0,Low,0-200,Walbrook Wharf
CT6,2019,7,3,0,0,9.1,17.0,Low,0-200,Walbrook Wharf
CT6,2019,7,3,0,30,18.3,10.0,Low,0-200,Walbrook Wharf
CT6,2019,7,3,2,30,8.4,7.0,Low,0-200,Walbrook Wharf
CT6,2019,7,3,4,0,3.0,18.0,Low,0-200,Walbrook Wharf
CT6,2019,7,3,4,30,7.2,10.0,Low,0-200,Walbrook Wharf
CT6,2019,7,3,5,30,25.5,26.0,Low,0-200,Walbrook Wharf
CT6,2019,7,3,9,0,100.1,71.0,Low,0-200,Walbrook Wharf
CT6,2019,7,3,10,0,49.4,81.0,Low,0-200,Walbrook Wharf
CT6,2019,7,3,14,0,48.3,42.0,Low,0-200,Walbrook Wharf
CT6,2019,7,3,15,0,53.4,47.0,Low,0-200,Walbrook Wharf
CT6,2019,7,3,16,0,27.2,33.0,Low,0-200,Walbrook Wharf
CT6,2019,7,3,17,0,36.7,29.0,Low,0-200,Walbrook Wharf
CT6,2019,7,3,20,0,29.6,33.0,Low,0-200,Walbrook Wharf
CT6,2019,7,3,20,30,18.6,28.0,Low,0-200,Walbrook Wharf
CT6,2019,7,3,21,0,19.4,26.0,Low,0-200,Walbrook Wharf
CT6,2019,7,3,23,30,11.4,34.0,Low,0-200,Walbrook Wharf
CT6,2019,8,3,1,30,23.6,8.0,Low,0-200,Walbrook Wharf
CT6,2019,8,3,3,0,24.4,7.0,Low,0-200,Walbrook Wharf
CT6,2019,8,3,6,0,133.8,64.0,Low,0-200,Walbrook Wharf
CT6,2019,8,3,11,30,127.9,134.0,Low,0-200,Walbrook Wharf
CT6,2019,8,3,12,30,144.5,111.0,Low,0-200,Walbrook Wharf
CT6,2019,8,3,16,0,108.6,87.0,Low,0-200,Walbrook Wharf
CT6,2019,8,3,17,0,94.0,101.0,Low,0-200,Walbrook Wharf
CT6,2019,8,3,18,30,122.8,86.0,Low,0-200,Walbrook Wharf
CT6,2019,8,3,20,0,57.2,76.0,Low,0-200,Walbrook Wharf
CT6,2019,8,3,21,0,34.2,62.0,Low,0-200,Walbrook Wharf
CT6,2019,8,3,21,30,36.5,46.0,Low,0-200,Walbrook Wharf
CT6,2019,9,3,0,0,9.9,21.0,Low,0-200,Walbrook Wharf
CT6,2019,9,3,0,30,4.7,12.0,Low,0-200,Walbrook Wharf
CT6,2019,9,3,2,0,3.2,4.0,Low,0-200,Walbrook Wharf
CT6,2019,9,3,7,30,90.5,53.0,Low,0-200,Walbrook Wharf
CT6,2019,9,3,11,0,18.8,41.0,Low,0-200,Walbrook Wharf
CT6,2019,9,3,15,0,17.4,14.0,Low,0-200,Walbrook Wharf
CT6,2019,9,3,16,0,5.9,16.0,Low,0-200,Walbrook Wharf
CT6,2019,9,3,16,30,6.9,10.0,Low,0-200,Walbrook Wharf
CT6,2019,9,3,17,0,22.7,8.0,Low,0-200,Walbrook Wharf
CT6,2019,9,3,18,0,115.0,17.0,Low,0-200,Walbrook Wharf
CT6,2019,9,3,19,0,20.3,50.0,Low,0-200,Walbrook Wharf
CT6,2019,9,3,21,0,22.8,24.0,Low,0-200,Walbrook Wharf
CT6,2019,9,3,22,0,23.5,19.0,Low,0-200,Walbrook Wharf
CT6,2019,10,3,0,30,35.0,43.0,Low,0-200,Walbrook Wharf
CT6,2019,10,3,2,0,22.8,31.0,Low,0-200,Walbrook Wharf
CT6,2019,10,3,4,30,19.0,38.0,Low,0-200,Walbrook Wharf
CT6,2019,10,3,5,0,18.9,37.0,Low,0-200,Walbrook Wharf
CT6,2019,10,3,5,30,12.1,32.0,Low,0-200,Walbrook Wharf
CT6,2019,10,3,6,0,23.9,23.0,Low,0-200,Walbrook Wharf
CT6,2019,10,3,7,30,3.8,18.0,Low,0-200,Walbrook Wharf
CT6,2019,10,3,8,30,1.2,7.0,Low,0-200,Walbrook Wharf
CT6,2019,10,3,10,30,2.3,7.0,Low,0-200,Walbrook Wharf
CT6,2019,10,3,11,0,1.8,3.0,Low,0-200,Walbrook Wharf
CT6,2019,10,3,11,30,3.7,3.0,Low,0-200,Walbrook Wharf
CT6,2019,10,3,12,30,5.0,3.0,Low,0-200,Walbrook Wharf
CT6,2019,10,3,14,0,10.9,8.0,Low,0-200,Walbrook Wharf
CT6,2019,10,3,17,0,31.8,16.0,Low,0-200,Walbrook Wharf
CT6,2019,10,3,21,0,30.3,34.0,Low,0-200,Walbrook Wharf
CT6,2019,10,3,22,0,11.9,21.0,Low,0-200,Walbrook Wharf
CT6,2019,10,3,22,30,10.3,14.0,Low,0-200,Walbrook Wharf
CT6,2019,11,3,0,30,6.9,13.0,Low,0-200,Walbrook Wharf
CT6,2019,11,3,1,30,2.0,9.0,Low,0-200,Walbrook Wharf
CT6,2019,11,3,2,0,0.4,4.0,Low,0-200,Walbrook Wharf
CT6,2019,11,3,11,30,25.0,32.0,Low,0-200,Walbrook Wharf
CT6,2019,11,3,14,30,30.8,47.0,Low,0-200,Walbrook Wharf
CT6,2019,11,3,17,30,49.5,33.0,Low,0-200,Walbrook Wharf
CT6,2019,11,3,20,30,47.0,77.0,Low,0-200,Walbrook Wharf
CT6,2019,12,3,2,0,7.5,10.0,Low,0-200,Walbrook Wharf
CT6,2019,12,3,6,0,46.0,48.0,Low,0-200,Walbrook Wharf
CT6,2019,12,3,6,30,62.4,58.0,Low,0-200,Walbrook Wharf
CT6,2019,12,3,8,0,97.3,125.0,Low,0-200,Walbrook Wharf
CT6,2019,12,3,8,30,165.39999,125.0,Low,0-200,Walbrook Wharf
CT6,2019,12,3,13,30,21.5,90.0,Low,0-200,Walbrook Wharf
CT6,2019,12,3,17,0,36.9,59.0,Low,0-200,Walbrook Wharf
CT6,2019,12,3,20,0,25.6,55.0,Low,0-200,Walbrook Wharf
CT6,2019,12,3,21,0,37.4,39.0,Low,0-200,Walbrook Wharf
CT6,2019,12,3,22,0,30.2,30.0,Low,0-200,Walbrook Wharf
CT6,2019,12,3,22,30,18.1,30.0,Low,0-200,Walbrook Wharf
CT6,2019,12,3,23,30,21.7,10.0,Low,0-200,Walbrook Wharf
CT6,2019,13,3,2,0,4.2,6.0,Low,0-200,Walbrook Wharf
CT6,2019,13,3,4,0,5.4,8.0,Low,0-200,Walbrook Wharf
CT6,2019,13,3,6,30,29.7,27.0,Low,0-200,Walbrook Wharf
CT6,2019,13,3,7,30,40.7,39.0,Low,0-200,Walbrook Wharf
CT6,2019,13,3,10,0,56.0,54.0,Low,0-200,Walbrook Wharf
CT6,2019,13,3,10,30,53.4,54.0,Low,0-200,Walbrook Wharf
CT6,2019,13,3,14,30,16.1,30.0,Low,0-200,Walbrook Wharf
CT6,2019,13,3,15,30,23.9,27.0,Low,0-200,Walbrook Wharf
CT6,2019,13,3,20,0,16.7,25.0,Low,0-200,Walbrook Wharf
CT6,2019,13,3,20,30,22.3,20.0,Low,0-200,Walbrook Wharf
CT6,2019,13,3,21,30,19.9,21.0,Low,0-200,Walbrook Wharf
CT6,2019,13,3,22,0,21.9,22.0,Low,0-200,Walbrook Wharf
CT6,2019,14,3,1,30,6.3,8.0,Low,0-200,Walbrook Wharf
CT6,2019,14,3,2,0,3.0,7.0,Low,0-200,Walbrook Wharf
CT6,2019,14,3,2,30,6.8,4.0,Low,0-200,Walbrook Wharf
CT6,2019,14,3,3,30,3.9,7.0,Low,0-200,Walbrook Wharf
CT6,2019,14,3,4,0,7.3,7.0,Low,0-200,Walbrook Wharf
CT6,2019,14,3,5,0,8.3,20.0,Low,0-200,Walbrook Wharf
CT6,2019,14,3,7,30,43.0,63.0,Low,0-200,Walbrook Wharf
CT6,2019,14,3,9,0,30.5,51.0,Low,0-200,Walbrook Wharf
CT6,2019,14,3,10,0,30.6,48.0,Low,0-200,Walbrook Wharf
CT6,2019,14,3,10,30,79.0,40.0,Low,0-200,Walbrook Wharf
CT6,2019,14,3,12,30,28.3,25.0,Low,0-200,Walbrook Wharf
CT6,2019,14,3,13,0,18.3,27.0,Low,0-200,Walbrook Wharf
CT6,2019,14,3,15,30,19.0,27.0,Low,0-200,Walbrook Wharf
CT6,2019,14,3,17,30,12.5,19.0,Low,0-200,Walbrook Wharf
CT6,2019,14,3,18,0,32.2,13.0,Low,0-200,Walbrook Wharf
CT6,2019,14,3,19,30,58.3,31.0,Low,0-200,Walbrook Wharf
CT6,2019,14,3,20,30,32.9,42.0,Low,0-200,Walbrook Wharf
CT6,2019,14,3,21,0,41.2,40.0,Low,0-200,Walbrook Wharf
CT6,2019,15,3,0,0,25.0,21.0,Low,0-200,Walbrook Wharf
CT6,2019,15,3,3,0,6.6,9.0,Low,0-200,Walbrook Wharf
CT6,2019,15,3,6,0,27.3,19.0,Low,0-200,Walbrook Wharf
CT6,2019,15,3,6,30,17.7,36.0,Low,0-200,Walbrook Wharf
CT6,2019,15,3,7,30,27.4,55.0,Low,0-200,Walbrook Wharf
CT6,2019,15,3,8,30,17.5,33.0,Low,0-200,Walbrook Wharf
CT6,2019,15,3,11,30,54.5,29.0,Low,0-200,Walbrook Wharf
CT6,2019,15,3,12,30,37.6,29.0,Low,0-200,Walbrook Wharf
CT6,2019,15,3,15,0,21.5,16.0,Low,0-200,Walbrook Wharf
CT6,2019,15,3,16,0,34.6,21.0,Low,0-200,Walbrook Wharf
CT6,2019,15,3,16,30,25.1,30.0,Low,0-200,Walbrook Wharf
CT6,2019,15,3,21,0,23.2,17.0,Low,0-200,Walbrook Wharf
CT6,2019,15,3,22,30,24.2,27.0,Low,0-200,Walbrook Wharf
CT6,2019,16,3,0,0,50.1,24.0,Low,0-200,Walbrook Wharf
CT6,2019,16,3,1,30,13.5,30.0,Low,0-200,Walbrook Wharf
CT6,2019,16,3,4,0,3.1,7.0,Low,0-200,Walbrook Wharf
CT6,2019,16,3,4,30,6.2,6.0,Low,0-200,Walbrook Wharf
CT6,2019,16,3,5,0,15.1,11.0,Low,0-200,Walbrook Wharf
CT6,2019,16,3,6,30,24.4,21.0,Low,0-200,Walbrook Wharf
CT6,2019,16,3,7,0,17.8,29.0,Low,0-200,Walbrook Wharf
CT6,2019,16,3,11,30,30.2,37.0,Low,0-200,Walbrook Wharf
CT6,2019,16,3,13,30,28.5,30.0,Low,0-200,Walbrook Wharf
CT6,2019,16,3,14,30,17.9,27.0,Low,0-200,Walbrook Wharf
CT6,2019,16,3,17,0,25.9,29.0,Low,0-200,Walbrook Wharf
CT6,2019,16,3,18,30,35.5,30.0,Low,0-200,Walbrook Wharf
CT6,2019,16,3,19,30,15.5,26.0,Low,0-200,Walbrook Wharf
CT6,2019,16,3,20,30,34.8,19.0,Low,0-200,Walbrook Wharf
CT6,2019,16,3,21,30,13.6,29.0,Low,0-200,Walbrook Wharf
CT6,2019,16,3,23,0,20.5,21.0,Low,0-200,Walbrook Wharf
CT6,2019,17,3,0,0,12.1,17.0,Low,0-200,Walbrook Wharf
CT6,2019,17,3,2,0,10.1,10.0,Low,0-200,Walbrook Wharf
CT6,2019,17,3,2,30,12.5,10.0,Low,0-200,Walbrook Wharf
CT6,2019,17,3,3,30,10.8,8.0,Low,0-200,Walbrook Wharf
CT6,2019,17,3,5,0,1.6,13.0,Low,0-200,Walbrook Wharf
CT6,2019,17,3,5,30,5.5,10.0,Low,0-200,Walbrook Wharf
CT6,2019,17,3,6,30,6.9,12.0,Low,0-200,Walbrook Wharf
CT6,2019,17,3,7,0,8.6,12.0,Low,0-200,Walbrook Wharf
CT6,2019,17,3,8,30,18.5,13.0,Low,0-200,Walbrook Wharf
CT6,2019,17,3,9,30,21.3,18.0,Low,0-200,Walbrook Wharf
CT6,2019,17,3,10,30,16.9,24.0,Low,0-200,Walbrook Wharf
CT6,2019,17,3,11,30,14.2,26.0,Low,0-200,Walbrook Wharf
CT6,2019,17,3,13,0,18.3,20.0,Low,0-200,Walbrook Wharf
CT6,2019,17,3,17,0,36.4,57.0,Low,0-200,Walbrook Wharf
CT6,2019,17,3,17,30,27.4,50.0,Low,0-200,Walbrook Wharf
CT6,2019,17,3,19,0,10.5,24.0,Low,0-200,Walbrook Wharf
CT6,2019,17,3,19,30,15.2,17.0,Low,0-200,Walbrook Wharf
CT6,2019,17,3,20,30,13.6,22.0,Low,0-200,Walbrook Wharf
CT6,2019,17,3,23,0,19.0,20.0,Low,0-200,Walbrook Wharf
CT6,2019,18,3,0,30,7.9,11.0,Low,0-200,Walbrook Wharf
CT6,2019,18,3,1,30,6.9,9.0,Low,0-200,Walbrook Wharf
CT6,2019,18,3,4,0,9.1,6.0,Low,0-200,Walbrook Wharf
CT6,2019,18,3,8,0,184.0,163.0,Low,0-200,Walbrook Wharf
CT6,2019,18,3,11,30,120.8,105.0,Low,0-200,Walbrook Wharf
CT6,2019,18,3,12,0,89.0,111.0,Low,0-200,Walbrook Wharf
CT6,2019,18,3,13,30,63.3,62.0,Low,0-200,Walbrook Wharf
CT6,2019,18,3,14,30,89.4,47.0,Low,0-200,Walbrook Wharf
CT6,2019,18,3,16,30,62.3,60.0,Low,0-200,Walbrook Wharf
CT6,2019,18,3,17,0,50.9,62.0,Low,0-200,Walbrook Wharf
CT6,2019,18,3,18,0,119.1,64.0,Low,0-200,Walbrook Wharf
CT6,2019,18,3,20,0,49.0,59.0,Low,0-200,Walbrook Wharf
CT6,2019,18,3,21,0,79.0,60.0,Low,0-200,Walbrook Wharf
CT6,2019,18,3,21,30,59.0,67.0,Low,0-200,Walbrook Wharf
CT6,2019,18,3,22,0,95.5,63.0,Low,0-200,Walbrook Wharf
CT6,2019,18,3,23,0,90.5,78.0,Low,0-200,Walbrook Wharf
